screen_time,app_usage,night_usage,unlock_count,notification_count,social_media_time,gaming_time,productivity_time,weekend_usage,stress_level,anxiety_level,depression_level,sleep_quality,work_productivity,social_interactions,physical_activity,age,gender,education,occupation_type,income_level,addiction_level
8.094797342632829,8.869996305148554,3.9843580494107576,131.29045264565673,177.32863288650157,6.920956343334513,1.8995845532077593,0.0,7.360506721325519,4.0,3.0,3.0,2,3,5,1,37.51542152771591,0,3,1,2,2
6.279173269432095,7.222104577972019,1.858855940286634,118.07175694567384,356.2574603885395,5.6829257378728375,0.32948506987109116,0.8070300366693529,8.772534654901909,5.0,4.0,4.0,2,3,5,1,32.251082442826345,0,2,1,2,2
7.230888911540349,4.537675771912644,3.8351185211290195,190.7414971060158,325.94927793950404,1.6937451726479127,2.531761904499625,0.7721821054375124,9.763506704733565,3.0,3.0,4.0,2,3,5,2,34.789848683918976,1,2,1,2,2
10.012585618428881,5.911747186491534,2.3800629614878708,98.4199972110408,210.38409588470563,3.916614215201093,2.010678883166039,0.6514344082745213,4.146454832783393,4.0,4.0,4.0,2,2,4,2,35.45243117891151,1,2,1,3,2
6.846216260953702,5.711351854119305,1.7720961319492987,137.9368076883558,241.32869032687057,4.544647648991559,0.0,0.2972364906943066,4.976244690270677,4.0,2.9535714285714287,4.0,3,2,4,1,38.34593220329301,0,3,1,2,1
9.671384224130284,6.59553234830804,3.3360544112368853,163.14576103219235,231.27165807598874,2.85676230546067,1.4622582037913996,0.5510608473840617,11.273647931243907,4.0,3.0,3.0,2,3,4,1,27.377527465830347,0,3,2,3,2
5.740586290684764,8.611802588636404,0.0,127.04720344359525,242.03741847726008,0.5361939678867271,1.8859567362586327,0.3459867537456053,7.34063388350264,4.0,4.0,4.0,2,2,4,1,33.51918812881496,0,2,2,3,2
9.059608355830566,7.582950674047326,0.8988293107137264,181.32622624052698,274.10537967670496,4.148236067524648,0.9099433264719425,0.19075541676498015,7.459195027227848,5.0,2.0,2.0,3,3,4,2,26.31506427129585,0,2,1,3,2
10.8831372413158,4.060723061427435,2.7870097394708604,127.24492099210524,278.67621565754024,2.818362613569341,0.020135094491186223,0.3983770964685768,9.416095993427051,3.0,4.0,4.0,3,3,4,1,32.50145890102914,0,3,2,2,2
3.0567109997454214,8.477693610035168,3.098930119961811,206.34477973783677,247.9365075945232,2.8242373913729737,1.7784587894474102,0.7094796609476286,8.035818507195327,5.0,3.0,3.0,2,2,4,2,29.85197332455689,0,2,2,3,1
6.406209489059046,6.56363785202368,2.556817475810173,200.71357007757854,239.34689444000574,3.467979460103863,3.7112429502825615,0.5131442578495283,11.391232825025435,5.0,4.0,3.0,2,3,4,2,22.79058477629878,0,2,2,3,1
9.15414425436108,7.236718432546049,1.1046764415388817,176.85080546821413,281.6972524864495,3.7994861280177825,1.1130159008423095,0.935212977240327,8.87219552816739,2.0,2.0,3.0,2,3,4,1,34.5106808781534,0,2,1,3,2
7.593909227914015,8.639773546701486,2.0185297894337935,179.84095811931266,313.4153227887649,3.9863758088564705,3.069241181284709,0.7297341618440825,9.49650737545112,3.0,2.0,3.0,2,2,4,2,15.778220718430916,1,3,1,2,2
8.742291746742618,3.999155550875608,3.469451192684873,124.89839989023709,274.69627709081243,2.674015151616998,0.7477111782385317,0.6976072441716856,7.245354024394368,5.0,4.0,2.0,2,3,5,2,21.23049446642303,1,3,2,2,2
6.792029626568359,5.935513958328367,3.698138124754035,67.86053805376446,392.69336186730413,3.669685705548884,1.7155456350099518,0.017322035166318805,9.483987058202318,5.0,2.0,4.0,2,2,4,1,35.70017228261208,0,2,1,3,2
8.1731795749458,5.043381807553413,2.9805322588848706,164.4302301865534,340.6470171536629,1.3638649443958673,2.271522530876119,0.4144524409534165,11.76272271708861,4.0,2.0,2.0,3,2,4,2,24.67316900443669,0,3,1,3,2
7.688645529215841,3.1778530343421796,4.388200537244387,152.89153388499477,172.73233145130433,4.466558598052117,1.491586334028635,0.18068827686974015,7.580629459714504,3.0,4.0,4.0,2,3,5,1,34.24487133975485,0,2,2,3,1
10.335564123319614,6.624077959688856,3.476876428151081,204.12051468635502,341.8982212331083,0.0,1.2022643511187687,0.44509913611282875,16.18895012193886,3.0,4.0,4.0,2,3,4,2,48.36915846027094,0,3,1,3,2
8.508841686602427,10.520801792851962,2.1030532152501453,140.93890110468647,348.4435186068466,3.5657648793495706,2.2261275213503735,0.29201716282305296,8.871099204193378,3.0,4.0,2.0,3,2,4,1,13.298930980802748,1,2,2,2,2
8.675205324150404,2.687860059889645,2.6633975359060593,132.78289204797136,265.2212025500647,5.3787792305154305,3.3914551152692205,0.38671851408261837,10.836204139944844,5.0,3.0,2.0,2,3,5,2,32.325748422017895,0,3,1,3,1
7.1762460677550655,5.941894900110953,1.3165606113505743,230.33892043926798,180.38419301574754,2.41098896908776,1.8005869246391313,0.8183488197121551,9.321928295882778,4.0,3.0,3.0,3,2,4,2,44.78220985805391,0,3,2,3,1
9.090623195831196,10.483133426375439,2.8702332115302998,91.10583753956888,300.6453407528909,5.0746453054861,0.9839398234696526,0.6425749787017502,8.916472699755184,3.0,2.0,4.0,3,3,5,2,31.997862159089443,0,3,2,3,2
7.134883624360758,6.221540762981126,4.334520743065606,179.35801913456953,299.3833078814205,5.733599068181338,1.310248442740317,0.8021343286944904,9.874324205190915,5.0,2.0,4.0,3,2,4,1,30.053494780144334,0,2,1,2,2
8.788904284756594,5.7963695054716675,3.8223481016531613,127.01592567266437,210.2683010773444,0.0,4.019707645645374,0.019795067295204305,12.033993905755622,5.0,4.0,4.0,2,3,4,2,26.791777233052038,0,2,2,3,2
7.158031038359474,3.661410545797516,4.682411191102946,136.5688552903831,183.90246269920516,3.7729556446363866,1.634907116338128,0.5173924089846991,9.590243235537688,3.0,2.0,4.0,3,2,5,2,23.650135945121452,1,3,2,2,1
8.579549713792826,6.419016137292295,2.6365377074412084,137.31588669704138,292.99571628372485,0.0,0.9055863014220272,0.7900114944189802,10.196327077270993,4.0,4.0,4.0,3,3,4,2,13.456106773943663,0,2,1,2,2
12.150801597290878,4.637824841371333,4.6153197534171095,117.86262903314972,281.35382463593425,3.8226873316435808,0.3549320835174601,0.9518887744661467,8.078787716058246,4.0,3.0,4.0,2,3,5,1,26.192316597401174,0,2,2,3,2
9.742249406863385,2.058140931038604,2.7680349282624364,172.84896840944958,266.61877077420854,3.9892431835280098,0.0,0.03557348309225211,12.927216184987564,3.0,4.0,3.0,3,2,4,1,30.473583964189164,1,3,1,3,1
7.347952935664318,8.150265996924716,4.765902099083872,205.6257438379983,293.3271412202751,0.2761840211337425,1.86358427384619,0.39455490915164904,10.600842777324178,5.0,2.0,4.0,3,2,5,1,31.213423651354006,1,2,1,2,2
10.402427844327889,7.725094475715676,2.9737719030694514,168.80054644986646,211.77789009437447,6.887257543119798,2.1546419928245037,0.8102680022014288,9.194271150062516,4.0,4.0,3.0,3,3,5,2,37.43547968330891,0,3,1,3,2
7.183849253956897,6.092989758331943,3.848677648565132,154.1352798484838,265.2143509707109,4.429023711451937,1.103303820034793,0.4423165061565664,8.693365819363313,5.0,4.0,4.0,2,3,4,2,36.99825779597693,0,2,1,3,2
6.714995719830127,6.855781306076674,4.770134837171827,110.54238003603014,342.6660024491478,2.7264648518769468,1.485029581969046,0.22687469774908287,11.444770673182777,5.0,4.0,4.0,3,3,4,1,31.76241083816384,1,3,1,2,1
5.983827378165191,7.93377242288801,2.767886845702553,170.67301063297805,272.0023935718969,6.198069141247777,0.3295382907113762,0.0350002464511977,7.4844898073868515,4.0,2.0,2.0,3,3,4,1,32.62519628481924,0,3,2,2,2
4.258416157948289,6.403811382200549,3.262066785053009,236.25398526917195,166.24220225659585,1.3065801690365246,1.632928464827501,0.21538953960104995,4.542812459321667,5.0,4.0,4.0,2,2,5,2,29.533224160909473,0,3,2,2,1
7.296973031917383,7.627231598570366,4.5466361102475625,134.7722150481963,262.1846177821143,2.156243449722524,1.9814953205671246,0.0,9.180998998561138,5.0,4.0,2.0,3,3,5,2,23.95739362063992,0,2,1,2,2
8.036836758379103,5.46453203842707,2.8403962032839236,134.96065682592535,214.38732291945115,0.5508167144951521,0.9648357328323622,0.5175381370502077,11.975011432785859,3.0,2.0,2.0,2,3,4,2,37.498197724311254,0,3,2,3,1
11.352874624550566,8.361570729433105,1.4149292609926067,127.55643476076011,321.37090371693847,6.701567794809001,3.1904526695858397,0.768893055733598,12.978272027961685,6.0,1.0,2.0,3,2,5,1,28.711300789993174,0,3,1,3,2
8.653854747528325,6.577414306678831,5.571608465501892,130.42343062022317,325.506992270434,4.498519557208005,0.6628936732530883,0.1217075723274188,8.7317651414153,5.0,3.0,3.0,2,3,5,2,32.11946026682008,1,3,2,3,2
7.561798942382271,6.349293498490574,2.436282642795436,40.18801785310461,167.29802999311752,4.989102684772742,1.7834766040189822,0.5773189223633158,9.108969159854459,4.0,2.0,2.0,2,2,5,1,50.67736099194178,1,3,1,2,1
9.658811162366979,3.713890040318342,3.1905072611250516,166.20141543422852,360.7210376465751,4.4515018508777136,2.3483172197046054,0.7535813088337601,10.298826081289889,4.0,3.0,2.0,3,3,5,1,37.29589754834882,1,2,2,3,2
3.5777293819842297,6.516520537743076,4.387208003341352,116.17791294581545,211.02509589771532,4.860651641716877,1.4227104998506175,0.4991875019454951,8.339126452840588,5.0,4.0,2.0,3,2,5,1,28.361618553478245,0,2,2,2,1
8.471229116217131,4.502481148509988,2.269807315522558,85.589475248328,424.73458323858813,4.117116570843984,1.3115231811055086,0.01679171152482639,10.291014870977872,4.0,2.9535714285714287,4.0,2,2,4,1,17.81243905300967,1,3,2,3,2
9.541730387773933,4.85109109224871,1.7905585041334438,180.12759798930196,296.09789883995063,4.406382014061162,0.07113384955033775,0.6158634663987509,8.78649562232933,3.0,4.0,3.0,3,3,4,2,38.88217661812048,1,2,2,2,2
5.0428275084403165,4.532323869030982,3.3044847561297996,106.71928859832255,200.288520116867,4.161405154334426,2.8573414957162835,0.4836059165706589,11.52842064297545,1.0,3.0,3.0,2,2,5,1,6.616350742934401,1,2,2,2,1
10.287508086413858,4.080777122581395,0.8483083225051327,136.4532378446497,208.6411143445855,3.0871122916460823,1.3301067983324042,0.45304860541974334,10.807451282744559,3.6846938775510205,2.0,3.0,3,3,4,2,26.62649025044219,0,2,1,2,2
8.676992814988829,9.824588525430531,2.654512707758496,208.6576956475432,327.84762334298756,3.930062852177996,2.037365424934825,0.33594882627186057,11.025569580756082,4.0,4.0,3.0,3,2,5,1,14.955534334041767,1,2,2,3,2
7.169424172198397,8.396410311579125,3.2940463971784872,93.63136807901947,268.6960088081298,4.410391859892517,2.1727204878601407,0.5260362278822124,8.48670588799478,5.0,2.0,4.0,2,2,5,1,26.09926516250009,0,3,2,2,2
9.26556373221257,9.45666150385967,2.676057723809803,88.69607061608951,292.26768723054874,4.165823679328196,0.8717015079822469,0.652945372534088,13.814818301255652,4.0,4.0,2.0,3,2,4,1,25.99750843256209,1,3,1,2,2
12.541385715608792,3.798788964799985,1.1478588681771036,160.77224758249352,429.0224186157632,1.7833418383700246,1.302471395708785,1.2171944403007546,10.20977985594868,5.0,3.0,4.0,3,3,5,1,31.18848782336439,0,2,2,2,2
8.363732510116991,6.128256749839607,4.913013547444814,195.97949456041474,244.06047486167398,1.982519997087386,2.834482350743504,0.5336996205161615,9.618235133717079,5.0,4.0,3.0,3,3,4,2,28.34040504754719,0,3,2,3,2
8.496441172600672,3.6716862746326275,3.1242457847390104,87.02633129072149,304.79702861565653,5.624262150874587,0.382802334259555,0.9533423480038019,7.097642548582571,4.0,4.0,4.0,3,2,4,2,37.57507916467895,0,3,1,2,2
7.081278200919511,4.747749221045285,4.717382541314089,166.3075894734871,413.58755898984424,3.5395089311748973,3.6279180747572566,0.607326525028063,8.757320449628615,3.0,2.0,4.0,2,3,4,2,35.12245632045001,0,2,2,3,2
6.300311261070417,4.347371429850165,2.6879564997834664,173.2399815984677,321.641078037312,4.877088020553911,0.755127214723726,0.470141501705674,9.28594940175659,5.0,3.0,3.0,2,2,4,2,36.71551122413078,1,2,2,2,1
9.66067163308849,8.231251211594811,1.9439856219710834,67.63358065230719,171.47178117135954,2.3618201354164055,0.3204825433594882,0.5445642583133877,7.030806758939249,3.0,2.9535714285714287,2.0,2,2,5,1,18.71068778549749,0,3,1,2,2
6.287832348182265,5.286786579416832,3.323017104306192,181.9400535162888,340.4311209385709,1.7902811850302052,1.6323090206885347,0.1334790890922472,8.26920713557728,4.0,4.0,4.0,2,3,5,2,28.945280987516337,1,2,2,3,2
8.143132474438785,7.9230828006492295,2.7410554484061365,189.6387818236715,206.95977137732447,2.7346050812024307,3.708348264339871,0.5917580812256114,7.160895326442359,5.0,3.0,3.0,3,2,5,2,35.01424066713002,1,3,2,3,2
7.044685106469767,7.087417601259332,1.5866862504103705,137.52857706975902,412.5446022986372,3.66615239384288,0.0,0.0,9.139801652308046,4.0,3.0,4.0,2,3,5,1,30.696192105171555,0,3,1,2,2
8.957959651492784,10.14654975378862,4.763741110544995,200.09385449192033,234.17059160016177,3.002289551073382,1.358984281510308,0.24120009263344044,4.593232524895989,3.0,3.0,4.0,2,2,5,1,25.30850041934613,1,2,2,3,2
8.667324210573897,3.3370003983484966,2.2532757325272046,195.4582229729938,537.5607606196531,5.940900284658571,1.9762650172565557,0.5329529279401432,8.66182364823934,4.0,3.0,4.0,2,3,4,1,23.957895266396903,1,2,1,3,2
10.075079888515798,8.266619831616238,0.7916803382453179,154.1247170286882,417.39007906621424,4.269284952306192,1.5336499585355314,0.8581946819536532,8.05663454230017,5.0,3.0,2.0,3,2,5,2,44.80449852748573,0,2,1,2,2
6.979967202290506,8.063593566721309,4.5937992647487995,131.94218438700267,236.2709944297617,6.773407927842788,1.8819216700030095,0.9291873190995181,8.947789625937752,3.0,4.0,4.0,3,2,4,2,33.766849167728445,1,2,2,3,2
7.460250129413257,4.2479180915513375,2.3948423810248523,111.08688429668172,301.60110440012886,4.606612231107126,0.7819669178277259,0.42903602610771957,11.588191415450641,5.0,3.0,4.0,2,2,5,1,13.148291883031021,0,3,1,2,1
6.042472568435385,7.812840005651688,2.270611328861251,148.49745962535235,360.2915425306771,0.3811737731202838,0.900278154068619,0.5467151958591323,14.130988730303015,3.0,3.0,2.0,3,2,5,2,19.995581808629744,1,2,1,3,2
7.111413479847776,6.605060933447212,0.8815348955640312,172.79035678816717,362.6928379381366,5.5840624096878315,1.3515773528408002,0.7953087408746083,10.695942999111567,4.0,4.0,4.0,3,2,4,1,13.230532144665094,0,3,2,3,2
8.754600986089704,5.590542732083866,5.089129783916389,137.03292555837436,335.3869007980958,1.7356725662950678,0.3701119120972489,0.10115192834212433,5.913944569834159,4.0,2.0,4.0,2,3,5,1,18.868002610573676,1,2,1,3,2
9.513977233290703,4.5169161234504,1.452623295348375,62.099959789518806,400.1727229572888,4.345800500817009,1.4553135985598105,0.6214242515946511,8.136482620418665,5.0,4.0,2.0,2,3,5,2,20.587017306075825,0,2,1,3,2
6.155669351644749,4.705602987391465,3.0701393768467797,200.7485557830628,290.16248426925046,2.837973913504233,1.1112547063284985,0.25163213979025734,10.489908272077727,5.0,2.0,3.0,2,2,4,1,39.746746472949624,1,2,2,3,1
9.73921184021132,9.689661772414667,4.095144387048529,157.60892887379575,270.66258651391735,7.21406655169628,1.0299548148451314,0.4484524865969844,10.208226241072557,5.0,3.0,4.0,3,2,4,2,34.26797258464324,0,2,2,3,2
10.711275717609901,6.001229074123469,3.5060603196037166,134.81502013292663,272.25088096603116,6.159396891145203,1.8205064125986379,0.3622930248517054,11.468314338632686,3.0,2.0,3.0,2,3,5,1,23.197782921836982,0,2,2,2,2
8.826869806447402,7.407834002756626,2.9284148256093703,184.28633553693155,368.66985855777017,2.8872690374473624,0.0,0.6306074381144442,8.756622514273511,3.0,4.0,3.0,3,3,5,1,23.659321288944877,1,2,1,2,2
11.753591625116131,4.576381112998404,0.9580009700551004,210.98554385931024,329.2144832242117,3.808963497818332,1.2709098966168464,0.665091102202727,8.091249389086236,5.0,2.0,3.0,3,2,4,1,25.15347982536809,1,3,2,3,2
6.452421601792854,4.59626469680105,2.028330197079259,37.923537220484334,323.3026932552205,4.366897104473826,3.817353765614861,0.7673236032192192,13.381060009790097,3.0,2.0,2.0,2,2,5,1,22.842453745227434,1,3,2,3,1
5.510690593377166,7.947572656649896,3.2253604056510263,167.37054599688287,363.6187399405745,5.295121107342416,0.413890313674375,0.6044596485393345,9.146676508424093,3.0,2.0,2.0,3,2,4,2,27.734972186266027,0,2,2,3,2
4.442559502191443,3.570762819207242,2.0553911160156044,92.93403156758612,135.91580737169159,4.043727868487519,2.7855004964844134,0.551496130990669,6.458314059947213,4.0,3.0,4.0,3,2,4,1,23.329656635258512,1,2,1,3,0
10.992088622978367,5.252615217770511,3.244031351998521,169.96442027195764,324.805505910012,2.4626576509286995,1.5546561209126988,1.0562071401315807,12.687834142582302,4.0,4.0,3.0,2,2,5,1,28.062519606242066,1,2,2,3,2
9.308731312708115,6.061249339930018,3.81809209057817,155.11708809498316,317.4855111098973,2.9236620411999206,0.8970421911185819,0.04269227894084687,5.259761271513888,4.0,2.0,2.0,3,2,4,2,19.484122803198453,0,2,1,2,2
7.8888306581790895,6.200470683312094,4.1550034629601225,175.429061057622,433.5046465040564,3.993277305434813,0.1793583404701935,1.0086829580387717,0.2623869437784858,5.0,3.0,2.0,3,3,5,1,29.4638226228551,0,3,1,3,2
8.55993725263964,5.6776320869709185,1.52858477062478,130.0300954202138,177.71296141890664,5.8516854681470365,1.6396819652852321,0.4130534273394809,10.923466895093934,4.0,4.0,3.0,3,2,5,2,31.7662066494579,1,3,1,2,1
5.7490219054032465,6.712475605972662,5.635975265974745,75.07039552723393,424.57493059014064,4.641756790804066,2.9533971058146764,0.6712674759104915,11.27675242756158,4.0,4.0,2.0,3,2,4,2,21.739280128046964,1,3,1,2,2
12.891503959233653,7.247140360472061,3.9209752134649567,131.98527234973326,306.0327303139733,2.839877610077476,1.110788854803236,0.40230209582191967,10.035032354861727,3.0,4.0,3.0,3,3,5,2,24.313055181548368,1,3,2,3,2
8.258442363950454,7.322347581826794,2.9979430155971234,166.27390540559134,339.1191624528036,4.972559166564685,1.4190385752632264,0.28923751113451224,5.743859790019876,4.0,4.0,2.0,3,3,5,1,28.486479025865517,1,3,1,2,2
8.218789589209786,4.225553144397912,4.307443899691968,190.61569314700893,434.0735030087501,3.4195227416827603,2.510370850190332,0.6453731578382685,8.852825361894197,3.0,3.0,3.0,2,3,5,2,36.92684958818369,1,2,2,2,2
9.451533247797384,5.488520823728165,5.8384893263999675,103.12674798109899,344.86090144044584,5.335612007780262,1.8408707913462807,0.812638492584333,8.304578566115321,4.0,4.0,2.0,2,2,4,1,39.10658664459174,1,2,2,2,2
8.962018463473427,8.150573151378488,1.2735358787317566,191.0824170749207,332.0294631570049,7.790515627492908,0.0,0.6419023864902216,7.6567774727690265,5.0,2.0,2.0,2,3,4,2,29.184336662666734,1,3,2,2,2
10.104591609401806,11.61288979707577,2.7296848290103757,124.08510841413914,319.3832948641855,3.4617604435846756,1.5988872158551837,0.33736526399513533,12.530173577023199,5.0,4.0,2.0,2,2,5,2,32.26925840695918,1,3,1,3,2
6.419051089109376,3.528852987334085,0.14588200815200603,164.49799526378106,261.32174920044986,5.202407739589557,3.0122349106655983,1.5834050188447009,6.383334853420777,4.0,4.0,2.0,3,3,5,2,28.831812962396096,1,2,2,3,1
8.942936714271992,6.632663820633963,3.2311818391776295,129.60424188537468,297.7208700391686,2.8819100019434054,1.4630588135325018,0.8595721012598756,9.790261132766,4.0,3.0,3.0,2,3,4,1,39.746656863795465,0,2,2,2,2
11.764048992950068,2.4391945511253414,3.438473090310169,157.28682510848407,242.75897871018012,3.8316043492130536,0.0,0.7800026912621758,11.985117459156438,4.0,2.0,4.0,2,3,4,2,43.33224823851643,1,2,2,3,2
10.690840092309955,6.084482823708665,2.9530054614686887,231.7101407129701,296.43464804596147,4.044343430308152,1.8882149915910729,0.3941107307773387,12.249210220846093,5.0,2.0,4.0,2,2,5,2,36.49378472323607,0,3,2,3,2
11.186373253278795,9.415980630142759,2.214559714802028,100.91943690845856,113.12554423559226,3.709474509933429,1.301543560455964,0.3124502635132882,12.102795931238434,3.0,3.0,2.0,2,3,5,1,33.48461739100569,0,2,1,2,2
6.9775686471376295,4.293793108915825,0.5405825805740099,122.80376413012675,334.32316540540387,7.694520533162535,0.0,0.41604827724711824,10.409286806072323,3.0,3.0,4.0,2,3,5,2,33.539036586077984,1,3,2,3,2
6.020790359482838,4.498218518115152,3.4482404200941223,157.39850349368348,290.26101969730996,3.5401103879824265,0.0,0.824421963317745,10.073374176230072,4.0,2.0,2.0,2,3,4,2,31.062794144721583,1,3,1,3,1
7.748426159800704,7.375253606831147,4.74652138069839,246.0633464412141,273.10370106665886,4.880277308177302,2.4751071432888088,0.20281869887725162,9.917087172080368,5.0,2.0,4.0,2,2,4,2,23.907039784288052,0,3,1,2,2
8.11144982457739,3.2229572726226374,2.2907778531198817,115.47241151332688,317.58064671521146,1.1048696960148514,0.76761725440492,0.17953885056370494,10.533608166625376,3.6846938775510205,4.0,2.0,2,2,4,1,25.743458429935888,0,3,2,3,1
10.188383036941897,4.86104094620693,3.528071914827774,231.60535543987675,185.31488616276476,4.6479948450544155,0.5925036192640081,0.6618642600083054,8.036152256469348,4.0,3.0,4.0,2,2,5,2,32.01584125411642,0,3,1,3,2
4.615070740570362,7.073594047647155,1.1182268238959394,230.17693214700682,454.3415997297026,5.71308188852837,1.4643614390683313,0.5957589333926361,5.745315370318034,3.6846938775510205,2.0,4.0,2,2,4,1,25.936000706048272,1,3,2,3,2
11.059100638921228,4.858285474159074,3.5486556764310166,146.10755397193634,291.778603080992,3.2086039861314237,0.8557970016800612,0.26890593863273127,11.385108528658273,5.0,2.0,2.0,2,2,5,1,19.1716019220542,0,3,2,2,2
7.683984202842021,5.575254023020251,2.5279412427064116,138.073898952004,288.33244536222486,0.2346667884393807,1.6000486277777453,0.1726389264754326,11.904355751264415,3.0,3.0,4.0,3,3,4,1,28.39124757770897,0,3,1,3,2
7.14623786010516,7.339534278567062,2.0850984592765025,122.31739205341233,222.7683031893662,3.9420223467590123,1.2972799705633296,0.9313690980105296,9.629947027265109,5.0,3.0,2.0,2,3,4,2,17.136887005739737,0,3,2,3,2
5.975791249479665,6.75878295036581,2.0875636305406435,147.27189878669324,301.9157105959409,4.025775775578292,0.30000441990635696,0.6071013275898686,7.6290609509140745,4.0,2.0,4.0,3,2,5,2,45.2200727148124,0,3,2,3,2
4.690286656268461,6.480273113331723,2.527666101560388,93.73122269761768,410.95679122186243,5.086112576116456,0.9888022014386153,0.09093924088159022,5.105707208675906,4.0,3.0,2.944081632653061,2,3,4,1,25.468361752519478,1,2,2,3,2
10.787005946906568,6.723982770368137,3.4589199788310423,146.95043930717608,382.8732967545627,7.01635455312015,1.9427533213091044,0.11191233917531185,9.21451774980847,3.0,2.0,3.0,2,3,5,1,29.773318356176443,0,2,1,2,2
8.146635934376807,6.66611000748412,1.4254041585653787,209.87521095403423,368.35502009124446,3.4299195240995397,1.5419180402386254,0.3915464082648592,5.627624138205071,5.0,2.0,3.0,3,2,4,1,39.54322317790223,1,2,2,2,2
5.420078200517892,5.777281175820438,2.5234616021185765,125.55659750093129,343.71191613338175,2.7155678145095794,1.4180575176081687,0.71985254209929,5.2775312434051855,3.0,4.0,2.0,3,2,4,2,49.70806810025713,0,2,2,2,2
5.409842455872768,6.8240500978664125,2.950233866401023,140.37102784043796,271.3165977949912,2.2496232979428354,3.4373842411793847,0.678502640632484,8.948171179960768,3.0,4.0,2.0,3,2,4,2,28.459237737101493,0,2,1,2,1
7.328430601419743,5.105522354787639,1.681152930561769,81.95438102931033,183.98694663706385,4.297117925547399,2.2310375253855357,0.8395035611003653,7.090576247029964,5.0,3.0,2.0,3,3,5,2,23.64065590080095,1,2,1,2,1
11.338043050578786,5.671375846116826,5.15599824201002,164.96248352524174,283.9168982506692,4.719031388227753,2.3524412648213424,0.05289505776176079,9.863273890411927,3.0,3.0,3.0,3,2,4,1,35.16231391932986,0,2,2,2,2
7.48081729727279,4.218075973406375,1.9758054239263902,160.57926739805495,281.1302828373058,3.181516908456123,1.3340315922050752,0.5671540069338971,8.601760993595315,5.0,2.0,4.0,3,2,4,1,29.66988767142214,1,3,2,2,1
4.993714093763788,5.936986301988775,2.1966757036398112,152.54809439063084,383.90355517369926,5.168024118588685,1.720145190351275,0.9277730996964082,7.4834135844434755,4.0,4.0,2.0,3,2,5,1,28.88512064307874,1,3,2,3,2
7.508513871828112,4.5401984454680795,1.8260304602130026,141.32691799111427,324.7512353967856,4.698076115228764,1.0689000104743072,0.8998405191428296,4.737712298177586,3.0,3.0,3.0,2,3,4,2,31.53300751537114,1,3,2,2,2
7.454552860504659,3.994716389708412,5.158176104565741,138.2896832491018,428.98492223228385,4.064847534467336,2.277549765524128,0.6076729944238057,6.8677796854241056,5.0,2.0,2.0,3,3,4,2,33.519730574608786,1,3,2,2,2
2.6062267141168567,6.465590066139699,3.6634862743193777,170.07600934802687,395.79908320305395,2.646377918883812,1.3896000959009565,1.2044055525961628,6.959658774872274,5.0,4.0,2.0,3,3,5,2,46.175569015958935,0,3,2,3,1
7.8914102669643755,6.382931596543789,1.8760895925076295,148.84733593645507,263.48035123967236,3.277203526772915,1.7223777489305565,0.6827855349247579,5.936730816212595,5.0,2.0,4.0,3,2,4,1,19.28611757422291,0,2,1,2,2
7.538130939582644,7.409172722907431,4.327477870631962,162.59887486221328,156.38966427041052,0.3553670534761828,1.660611302155168,0.8128239898524029,8.177389261894037,3.0,4.0,2.0,3,3,4,2,45.4653447994873,0,2,1,2,1
9.392412729626837,5.223973974764822,3.2408384331466538,158.5993126981819,410.84601871531845,4.353680596297051,1.4818331185945455,0.513334375632652,6.131870022063371,4.0,2.0,2.0,2,2,5,2,28.25871819176192,1,2,2,3,2
11.69791218989069,6.73449512430616,3.3087041053338018,194.93709148383047,408.7508178584595,4.039511933121153,4.43818806715577,0.2657074121467139,8.590643131771962,3.0,4.0,4.0,3,2,4,1,37.17221340423248,1,2,1,3,2
10.253130059095515,6.991435630092594,2.5866273494970566,177.07976389500217,190.7030727278219,4.28271848663423,0.8333807225052775,0.2374372397663762,9.601028034171641,4.0,2.0,2.0,3,3,4,2,31.21491291052348,0,2,1,3,2
7.462222618890339,6.8005928540968705,2.1007008156516322,157.7144737260076,420.73920158620007,4.75647852334684,0.8242884698413077,0.554484564438326,6.934575114027055,3.0,2.0,2.0,3,2,5,2,30.178524695453838,0,2,1,2,2
5.786948182516659,4.513823370956144,3.4053193188655215,210.73688122608718,330.56937364740145,4.578732229648335,2.194096746811757,0.4365493979449379,10.063521573546462,3.0,3.0,4.0,3,3,4,2,31.55942580816715,1,2,2,3,1
13.14671960649972,6.26885426808814,2.3458953240052915,166.81074116226245,312.85483985005226,3.834425229030947,0.9048310009248208,0.0,5.596605321880741,3.0,4.0,2.0,3,2,4,2,23.65781134427729,0,3,1,2,2
8.118436868028976,6.655452532898391,5.180106755490126,202.19850755161676,429.1826603397862,4.073002064744129,1.2085936386511067,0.1922619245222777,6.219556504009273,4.0,4.0,2.0,2,2,4,1,42.83613439614728,1,2,1,3,2
8.027858583825893,6.012921240434295,1.476850673708275,174.2777043354655,407.5748138584492,1.893525374955746,0.4135890466443819,0.4044789277837721,8.716956755938078,5.0,3.0,3.0,2,3,5,1,34.502387437664005,1,3,1,3,2
7.951749825779993,2.2443402149320475,4.843388127425934,76.32323684273828,352.1064761596163,3.1244190314658615,1.991557919402587,0.7181838127811478,10.717602729721596,3.0,3.0,2.944081632653061,2,2,5,1,33.07290560669232,0,2,2,2,1
